1623412320,s,c,points,100000,2,1,23,0.525646,0.916977
1623412326,s,c,points,100000,2,1,23,0.595952,0.986708
1623412348,s,c,points,100000,2,1,13,0.464572,0.492021
1623412356,s,c,points,100000,2,1,24,0.542194,1.03492
1623412419,s,c,points,100000,2,1,22,0.648304,0.927938
1623412432,s,c,points,100000,2,1,24,0.540301,1.0027
1623412438,s,c,points,100000,2,1,25,0.490262,0.995773
1623412468,s,c,points,100000,2,1,14,0.522238,0.577336
1623412476,s,c,points,100000,3,1,26,0.595922,1.4385
1623412490,s,c,points,100000,3,1,51,0.505422,2.93222
1623412502,s,c,points,100000,3,1,63,0.532033,3.56098
1623412526,s,c,points,100000,3,1,56,0.661911,3.2159
1623412563,s,c,points,100000,3,1,46,0.473351,2.57178
1623412589,s,c,points,100000,3,1,41,0.639409,2.35422
1623412600,s,c,points,100000,4,1,26,0.608558,1.86586
1623412610,s,c,points,100000,4,1,23,0.482351,1.55978
1623412617,s,c,points,100000,4,1,32,0.518467,2.29951
1623412626,s,c,points,100000,4,1,28,0.523678,2.03942
1623412633,s,c,points,100000,4,1,22,0.55247,1.64295
1623412655,s,c,points,100000,4,1,25,0.63407,1.8209
1623412699,s,c,points,100000,4,1,25,0.51742,1.87646
1623412732,s,c,points,100000,4,1,24,0.64995,1.85126
1623412740,s,c,points,100000,4,1,25,0.531118,1.89926
1623412767,s,c,points,100000,4,1,28,0.53654,2.13506
1623412895,s,c,points,100000,4,1,26,0.582608,2.02441
1623412987,s,c,points,100000,4,1,24,0.654443,1.78739
1623413004,s,c,points,100000,4,1,25,0.554,1.79442
1623413016,s,c,points,100000,8,1,36,0.524516,4.75858
1623413028,s,c,points,100000,8,1,45,0.513195,5.86594
1623413190,s,c,points,100000,8,1,100,0.462373,12.3021
1623413211,s,c,points,100000,8,1,104,0.495173,12.7631
1623413227,s,c,points,100000,8,1,101,0.521134,12.4871
1623413247,s,c,points,100000,8,1,122,0.547025,15.7312
1623413272,s,c,points,100000,8,1,150,0.690977,19.169
1623413311,s,c,points,100000,8,1,132,0.487176,16.6824
1623413335,s,c,points,100000,8,1,44,0.502157,5.59328
1623413345,s,c,points,100000,8,1,31,0.5162,4.03855
1623413396,s,c,points,100000,8,1,150,0.468753,18.6162
1623413416,s,c,points,100000,8,1,63,0.512625,7.74983
1623413434,s,c,points,100000,8,1,89,0.474512,10.9656
1623415619,s,c,points,100000,10,1,68,0.776344,12.2875
1623415812,s,c,points,100000,10,1,71,0.615453,13.0825
1623415825,s,c,points,100000,10,1,38,0.554826,6.73718
1623415850,s,c,points,100000,10,1,58,0.598992,9.93279
1623415866,s,c,points,100000,10,1,68,0.596649,11.6501
1623415883,s,c,points,100000,10,1,54,0.607705,9.47546
1623415903,s,c,points,100000,10,1,49,0.564714,8.55121
1623415940,s,c,points,100000,10,1,53,0.491911,8.77569
1623415959,s,c,points,100000,10,1,78,0.463358,11.364
1623415974,s,c,points,100000,10,1,61,0.533817,8.98624
1623415993,s,c,points,100000,10,1,49,0.500188,7.15771
1623416006,s,c,points,100000,10,1,60,0.490419,8.85986
1623416018,s,c,points,100000,10,1,48,0.478615,7.3437
1623504000,s,c,points,100000,10,1,62,0.404738,9.28385
1623504013,s,c,points,100000,10,1,57,0.385123,8.55336
1623504034,s,c,points,100000,10,1,62,0.378441,9.11158
1623504047,s,c,points,100000,10,1,63,0.367982,9.48243
1623504061,s,c,points,100000,10,1,68,0.394198,10.1237
1623504076,s,c,points,100000,10,1,62,0.388637,9.62171
1623504101,s,c,points,100000,8,1,117,0.40864,14.4114
1623504114,s,c,points,100000,8,1,50,0.348439,6.07096
1623504136,s,c,points,100000,8,1,144,0.361311,17.416
1623504158,s,c,points,100000,8,1,140,0.378628,17.0446
1623504167,s,c,points,100000,8,1,31,0.372924,3.7798
1623504178,s,c,points,100000,4,1,24,0.415809,1.62944
1623504185,s,c,points,100000,4,1,24,0.355279,1.61073
1623504190,s,c,points,100000,4,1,27,0.387656,1.85539
1623504195,s,c,points,100000,4,1,19,0.355843,1.28751
1623504201,s,c,points,100000,4,1,22,0.380956,1.48884
1623504207,s,c,points,100000,4,1,32,0.355084,2.15068
1623504213,s,c,points,100000,4,1,22,0.37331,1.49498
1623504218,s,c,points,100000,4,1,23,0.365971,1.58161
1623504223,s,c,points,100000,4,1,20,0.356435,1.36165
1623504229,s,c,points,100000,4,1,20,0.365893,1.31839
1623504234,s,c,points,100000,4,1,29,0.374097,1.99191
1623504244,s,c,points,100000,2,1,17,0.424427,0.685847
1623504248,s,c,points,100000,2,1,25,0.358797,1.00861
1623504252,s,c,points,100000,2,1,22,0.405546,0.857244
1623504256,s,c,points,100000,2,1,28,0.349557,1.10654
1623504261,s,c,points,100000,2,1,24,0.342783,0.95874
1623504266,s,c,points,100000,2,1,15,0.376327,0.587752
1623504270,s,c,points,100000,2,1,25,0.361737,0.993437
